section_id,course_num,tid,class_time,room_no
113821,762630,820241,Saturday 18:38,724880
245290,673471,473516,Wednesday 17:00,455817
734093,243662,714840,Thursday 20:54,376952
506483,572022,384953,Sunday 14:11,499513
223532,890792,432181,Sunday 17:25,610712
504357,197398,776028,Sunday 11:02,410937
218333,692901,361385,Wednesday 15:41,146360
794038,675654,281143,Thursday 15:13,320698
236842,554104,289490,Wednesday 21:23,974706
114592,117127,989773,Friday 05:31,292405
796637,485429,325155,Wednesday 14:16,732086
238100,378114,473516,Sunday 17:07,698042
151615,880968,357573,Thursday 05:59,151009
863669,721105,235089,Saturday 04:17,825790
176951,534273,441947,Wednesday 00:47,876085
175043,845233,860381,Tuesday 10:29,748268
820589,305970,714840,Wednesday 09:22,739666
412730,798813,745646,Sunday 08:34,195104
394714,566965,588859,Tuesday 04:27,676018
979117,401284,569297,Wednesday 11:12,802401
372878,981612,473516,Friday 18:19,459622
252543,228182,953889,Monday 03:38,168306
757007,674579,125287,Tuesday 12:15,389804
386700,758862,111898,Thursday 18:33,983464
680437,915217,607040,Monday 20:46,344080
221636,109932,859328,Sunday 08:24,308547
945689,530825,588859,Thursday 07:12,190103
583533,567756,582120,Tuesday 15:03,950649
996189,370813,524866,Tuesday 05:54,687991
647623,165254,860381,Wednesday 16:31,120893
968018,741440,569297,Friday 03:15,843664
344860,681843,130613,Sunday 15:30,798598
416124,668257,357573,Wednesday 11:57,833228
677136,166438,280528,Monday 17:26,719445
597183,932880,280528,Sunday 05:19,753250
208102,527651,976925,Monday 21:15,685185
204019,182598,325155,Tuesday 19:03,337721
433484,174582,559303,Sunday 10:40,611398
253307,691802,130613,Sunday 07:05,664905
621307,261330,979141,Friday 04:17,800047
515407,776837,508776,Wednesday 16:44,784496
279472,878620,893476,Wednesday 23:20,762742
377750,144810,235089,Saturday 13:02,969023
681187,801585,523867,Wednesday 04:32,211061
409376,926420,524866,Thursday 10:49,840410
766706,157057,475219,Thursday 00:40,236821
102672,132009,943249,Monday 04:19,356962
437110,888347,749696,Tuesday 12:12,939048
605702,613187,745646,Sunday 05:44,546902
252285,198395,258733,Wednesday 00:12,490793
886146,932880,776028,Wednesday 16:25,532483
551454,134194,523867,Saturday 01:49,464097
122845,694244,369859,Wednesday 06:15,844913
780014,333092,607040,Saturday 05:30,604892
611585,396560,656078,Wednesday 09:35,315144
101149,137911,745646,Sunday 12:02,995882
505727,296243,226654,Monday 20:48,988710
956478,323611,283724,Sunday 11:35,990837
104749,659396,893476,Thursday 20:09,201231
174218,880416,226654,Monday 07:24,531109
309791,883381,125054,Sunday 15:41,489504
118935,295290,523867,Sunday 03:20,715675
279973,142315,989773,Friday 00:52,933355
661004,386918,767986,Wednesday 21:50,307612
821183,685449,524866,Wednesday 11:19,588171
782863,551420,212481,Wednesday 14:45,613763
262593,286290,365422,Monday 19:58,506471
377328,347843,997344,Friday 06:12,421775
145969,919528,510204,Wednesday 13:55,710063
725811,498929,750426,Thursday 05:41,993339
920324,294637,289490,Wednesday 23:25,564783
853702,749619,357573,Sunday 21:17,252601
239465,699740,125054,Friday 15:03,242325
379170,824711,270544,Tuesday 04:44,118660
574192,808574,238557,Saturday 09:37,539445
454172,294637,469104,Friday 10:49,272692
565810,663151,742744,Wednesday 04:19,305883
357951,613187,383379,Wednesday 04:55,867530
264325,360155,325155,Wednesday 03:24,648088
127462,165669,953889,Friday 16:53,629247
434828,232230,859328,Tuesday 06:19,329833
106049,100599,979141,Sunday 08:49,136931
129225,685094,473516,Monday 00:17,490452
421129,603174,361385,Sunday 04:47,820715
661707,146438,665844,Friday 15:07,754189
912677,717717,283724,Monday 13:19,322174
366750,655814,389772,Saturday 16:13,900080
986916,668774,886424,Friday 16:42,888537
164289,253310,258733,Tuesday 11:38,347582
822802,668774,560632,Saturday 10:22,111892
629418,749338,230917,Wednesday 21:54,572850
562162,853250,523867,Saturday 08:13,813815
708543,684367,742744,Wednesday 00:54,875047
760558,602086,953889,Sunday 19:01,425509
241317,125226,742744,Sunday 11:52,548542
593346,264238,226654,Tuesday 08:56,935096
956399,933330,976925,Tuesday 17:32,799580
145594,700631,436552,Wednesday 01:51,658916
805650,713277,236323,Monday 20:46,821069
512286,352025,441947,Tuesday 18:05,559644
847768,681843,369859,Monday 07:35,149547
669805,191844,893476,Tuesday 07:03,525625
292807,165254,409003,Sunday 03:02,532712
463741,338718,384953,Thursday 21:29,237278
986166,448248,559303,Friday 20:33,115337
339828,146438,682827,Wednesday 03:00,927174
664892,349723,510204,Thursday 14:48,691429
989825,595545,242756,Monday 16:53,687972
147782,347402,325155,Friday 07:36,545186
204375,474284,903310,Thursday 19:16,227561
837611,615008,125287,Saturday 17:14,197487
689332,932280,325155,Friday 07:10,880653
369393,238497,475219,Monday 14:21,229174
596254,494331,473516,Monday 20:36,615850
963883,294637,588859,Tuesday 03:16,666225
788128,383959,749696,Thursday 04:06,393378
342241,577500,236323,Saturday 23:52,952978
404548,559197,389772,Thursday 13:05,658253
978728,492330,238557,Tuesday 19:57,863429
701323,749619,212481,Tuesday 07:09,242070
214080,925761,607040,Saturday 02:04,468347
328314,550377,365422,Thursday 20:52,821867
477466,747939,436552,Sunday 05:01,330658
878411,709696,384953,Friday 13:18,750450
683230,673942,953889,Wednesday 17:03,251506
651191,863937,860381,Monday 19:47,677854
168738,497062,551240,Tuesday 19:04,743171
996645,337311,621128,Monday 06:00,192547
256458,221596,551240,Thursday 03:58,173608
958503,518955,715093,Saturday 10:26,248903
350422,471523,357573,Thursday 17:24,205693
918875,614240,607040,Thursday 04:28,764490
470794,733171,997344,Thursday 18:21,292271
232565,194758,280528,Wednesday 02:54,110757
296403,127499,886424,Wednesday 09:42,640339
157037,545514,621128,Tuesday 01:03,492655
397452,691802,953889,Friday 18:20,666749
783218,560263,369859,Saturday 01:14,963654
302889,724779,235089,Sunday 06:45,778548
862845,363069,979141,Wednesday 09:40,656935
190779,771045,886424,Saturday 05:24,419536
362912,951404,745646,Tuesday 03:06,867664
753144,526758,656078,Saturday 18:19,123009
687235,531821,715093,Wednesday 15:47,931765
162263,819243,989773,Wednesday 20:43,158617
441304,691351,560632,Sunday 16:26,910808
885282,634243,569297,Wednesday 16:31,530336
429194,225883,432181,Sunday 04:49,109644
396415,289272,389772,Friday 18:36,273726
307037,789547,469104,Saturday 13:34,292813
783571,694567,820241,Saturday 12:14,985070
129498,316622,953889,Wednesday 23:41,401959
435504,138576,389772,Saturday 16:51,622782
296257,681779,510204,Thursday 04:05,723907
709080,630288,242756,Monday 21:29,987798
455569,436168,278937,Friday 20:55,711196
887320,995144,384953,Monday 01:23,427080
923002,148295,383379,Sunday 13:39,387447
631386,399975,242756,Tuesday 04:46,961409
204947,436168,130613,Sunday 04:06,578212
526247,219472,226654,Wednesday 17:34,201638
536639,585753,238557,Tuesday 21:51,129858
682582,986168,280528,Monday 02:48,471507
321281,578158,475219,Tuesday 10:36,743761
987121,626199,436552,Wednesday 05:15,617312
350758,264685,125287,Friday 18:48,887158
631767,143875,357573,Sunday 01:36,950210
372163,146945,230917,Sunday 07:24,440139
392271,479090,111898,Saturday 23:21,971743
931761,709696,469104,Friday 18:51,972553
368009,427343,469104,Wednesday 11:30,716310
418885,284485,621128,Wednesday 21:41,651929
631456,364469,130613,Sunday 10:08,872730
614208,494204,750426,Saturday 12:49,293860
275923,964821,976925,Saturday 16:23,976898
101792,432350,278937,Sunday 20:19,656527
802041,896882,469104,Monday 20:03,889422
364690,328337,997344,Sunday 13:40,288504
637793,645442,893476,Saturday 18:41,372711
599665,720324,682827,Tuesday 15:31,321715
760800,910068,714840,Friday 09:57,879589
995634,686415,111898,Monday 17:22,644673
839689,386410,896167,Friday 05:04,473090
654050,981334,369859,Tuesday 13:02,377507
334244,537961,976925,Saturday 04:40,939348
975300,634243,389772,Thursday 21:11,243928
552754,117127,409003,Tuesday 08:13,154169
925916,853250,508776,Friday 20:05,981814
218461,534273,171631,Friday 05:12,906774
112566,915181,776028,Sunday 08:56,872720
692694,628453,742744,Tuesday 01:22,525429
445740,918580,365422,Tuesday 12:12,698488
496099,431222,111078,Tuesday 10:49,464978
498503,872263,508776,Monday 12:53,490475
697173,394492,436552,Saturday 14:30,126924
226954,242025,369859,Sunday 14:06,390909
676203,535373,361385,Monday 17:40,128549
843800,725977,111898,Monday 06:50,451642
786370,729670,859328,Wednesday 06:53,321256
115730,601142,588859,Sunday 07:28,409337
383061,310440,524866,Tuesday 20:27,819401
736357,821982,361385,Friday 20:35,620642
515231,885201,409003,Wednesday 20:45,146002
190856,649509,289490,Friday 05:16,113279
800016,981089,365422,Thursday 15:51,645913
489226,537961,524866,Thursday 01:26,976676
692700,978598,976925,Sunday 04:27,600289
776086,259854,278937,Saturday 07:59,584241
863796,656334,242756,Wednesday 12:09,189081
106252,122134,365422,Monday 00:26,219214
641800,318535,714840,Wednesday 08:39,645439
636603,110821,820241,Saturday 17:57,793058
820530,470145,475219,Friday 16:15,156832
702445,688638,665844,Saturday 15:37,437975
493444,915217,569297,Thursday 14:35,748128
789488,357156,607040,Friday 00:23,813920
185156,415419,561720,Saturday 13:46,234677
346213,789130,714840,Monday 02:25,382562
862519,948659,748902,Friday 01:57,499639
858108,869394,369531,Sunday 06:57,744636
954272,147896,621128,Wednesday 23:50,251143
779665,577650,469104,Wednesday 18:57,156558
929643,939954,749696,Sunday 01:04,334345
973150,278447,582120,Sunday 20:20,300078
588985,767681,750426,Sunday 14:23,246898
547064,146250,409003,Sunday 14:09,200179
642241,547763,682827,Tuesday 21:20,606030
643278,125338,989773,Thursday 10:02,350779
271089,128955,607040,Friday 16:59,500212
707966,891264,389772,Wednesday 01:51,121578
822471,949150,776028,Saturday 13:43,423209
784409,880416,749696,Wednesday 17:25,799186
146058,383076,953889,Monday 01:09,520800
457458,778276,748902,Tuesday 12:18,967960
698201,345142,369531,Wednesday 11:33,780627
929513,928443,903310,Sunday 11:41,406926
992936,379785,278937,Friday 10:08,402253
960157,509310,230917,Friday 17:52,256491
929088,825200,665844,Thursday 01:43,503273
598235,196877,582120,Sunday 18:00,235384
280591,143097,369531,Saturday 00:53,469641
313054,578158,903310,Saturday 05:49,354036
731693,338100,976925,Monday 17:10,991321
199439,939720,238557,Wednesday 07:58,304276
858613,833664,742744,Tuesday 07:10,803514
436719,641713,125287,Friday 18:57,724303
647032,561744,409003,Tuesday 00:55,413511
866899,813090,384953,Tuesday 02:02,450556
371864,839192,886424,Wednesday 07:55,390717
441846,721521,941225,Tuesday 17:39,206375
204794,407109,569297,Tuesday 10:31,972766
334790,199207,559303,Tuesday 20:11,433415
674347,609803,469104,Sunday 23:24,314995
523644,432350,111898,Sunday 11:10,116279
251210,421220,776028,Sunday 05:02,787344
634857,838247,242756,Wednesday 22:13,763639
931892,475269,714840,Saturday 08:04,348610
465506,137098,953889,Wednesday 22:08,872929
506687,108936,860381,Tuesday 06:46,240974
515890,322550,903310,Tuesday 18:29,194292
221570,340668,357573,Friday 04:42,917099
928715,492330,230917,Friday 22:42,367162
276909,675228,383379,Wednesday 12:28,669935
596018,616662,365422,Sunday 10:19,723957
326876,883457,325155,Wednesday 08:40,965283
557031,679334,523867,Sunday 04:20,551953
671761,878064,436552,Sunday 21:36,770806
672836,949193,859328,Wednesday 15:08,795433
844626,166438,941225,Thursday 05:59,654880
737754,834089,289490,Monday 18:37,753714
738462,602047,469104,Monday 05:08,726596
585532,747939,226654,Monday 23:34,387973
597427,519149,745646,Sunday 02:27,338706
547947,160592,748902,Tuesday 04:21,189766
914565,874160,280528,Monday 14:10,814420
452821,641795,569297,Thursday 14:40,933867
126421,677603,475219,Monday 12:57,758769
847652,492789,436552,Friday 10:31,638315
445286,793200,742744,Sunday 07:37,717724
181744,252957,238557,Wednesday 17:08,767255
322938,502946,767986,Saturday 08:40,641232
206281,553156,893476,Sunday 14:08,242576
864567,452623,270544,Saturday 23:58,421666
676293,600404,270544,Tuesday 08:43,473905
396624,216852,561720,Tuesday 11:16,999138
438770,134233,559303,Tuesday 16:55,726495
641262,260273,665844,Tuesday 18:08,495997
430281,381760,551240,Friday 20:12,567239
834905,751047,976925,Thursday 09:13,663443
593794,959760,361385,Monday 00:03,777717
124128,915181,384953,Thursday 23:14,526116
478714,660444,715093,Sunday 07:47,262160
448916,568069,989773,Friday 03:17,729681
981031,307704,896167,Sunday 23:38,696042
145491,281786,473516,Tuesday 12:30,838731
560213,940950,656078,Tuesday 01:49,422384
980051,434582,409003,Saturday 13:07,362341
759019,469441,656078,Monday 17:55,858255
114855,221709,278937,Monday 09:31,332308
539040,933330,111078,Wednesday 03:04,204600
685621,241897,436552,Monday 09:45,124363
211737,951590,665844,Monday 03:51,378988
506216,681779,510204,Sunday 12:53,866655
647558,301489,230917,Friday 13:12,659886
476926,993239,357573,Sunday 14:51,296046
911020,578983,226654,Friday 06:30,920812
418563,116849,125054,Wednesday 10:10,445699
968991,526758,238557,Friday 16:35,743587
328222,774990,682827,Saturday 13:48,901491
212324,338718,560632,Friday 05:59,658799
278562,125226,748902,Friday 21:51,313127
965882,218159,588859,Thursday 19:11,733251
680937,221709,621128,Monday 23:12,289756
899714,924262,281143,Thursday 22:22,868234
650461,934816,389772,Sunday 05:03,307083
305647,869421,903310,Saturday 05:42,818199
373292,421220,365422,Saturday 19:08,294173
856279,430516,111078,Tuesday 03:46,395958
164953,620584,242756,Saturday 16:45,469157
198283,389214,111078,Saturday 08:50,272047
648087,983599,953889,Sunday 18:47,940175
895504,289272,749696,Wednesday 00:15,465796
420759,926401,436552,Monday 11:19,102661
981116,639896,393802,Friday 11:39,772960
652736,870777,745646,Thursday 14:20,998234
218114,193588,989773,Monday 00:08,314774
964835,994526,357573,Tuesday 07:19,784446
508775,932978,953889,Tuesday 12:18,223337
806976,749223,976925,Wednesday 06:02,640382
658203,472937,414424,Tuesday 11:46,295135
316391,983794,369531,Sunday 05:03,791945
178508,874160,441947,Friday 05:49,483461
522305,242025,280528,Saturday 10:17,889990
649307,868533,979141,Thursday 07:46,787896
639395,405830,393802,Tuesday 02:54,413850
826680,679010,212481,Tuesday 06:12,266759
587258,921044,212481,Thursday 06:23,439922
402383,461748,365422,Tuesday 18:16,871632
664297,861861,393802,Wednesday 13:03,704136
833940,844328,886424,Saturday 09:47,398008
792825,949193,436552,Saturday 22:48,645421
619541,765843,365422,Saturday 15:25,245817
248626,544568,551240,Tuesday 13:46,659476
625947,714414,432181,Sunday 14:56,448212
586646,275747,820241,Sunday 20:05,496478
284663,709244,235089,Tuesday 10:32,770738
196148,497472,886424,Monday 02:20,369450
261978,218617,767986,Thursday 16:14,494953
801334,869394,281143,Monday 02:56,672813
856144,493661,235089,Wednesday 04:04,795377
169617,303503,860381,Thursday 19:05,598477
135533,251222,281143,Monday 11:02,204879
292712,553156,559303,Sunday 08:44,822546
651628,622053,559303,Friday 21:53,734363
879676,354422,903310,Sunday 11:16,475984
259944,314264,226654,Sunday 08:10,879456
491999,598854,432181,Tuesday 00:43,720249
657545,578518,621128,Saturday 19:31,914232
872482,632625,384953,Saturday 03:09,560581
603640,762630,953889,Monday 14:19,811596
641754,791925,943249,Tuesday 22:51,671801
540436,307704,436552,Saturday 22:07,623218
873160,675853,860381,Friday 07:31,844599
957015,881582,130613,Sunday 10:27,551963
712916,651910,432181,Saturday 02:20,541704
984305,300426,750426,Friday 10:09,856653
313066,421738,569297,Saturday 11:03,675738
124579,274530,171631,Friday 14:05,370153
301279,731700,325155,Thursday 10:21,407577
294079,265378,776028,Monday 12:42,462919
624683,993435,414424,Sunday 23:48,622130
416401,830859,383379,Thursday 22:47,398243
944324,242219,665844,Sunday 08:07,562745
426140,888400,943249,Tuesday 01:14,658997
147622,154303,820241,Sunday 06:28,470722
154882,869421,236323,Monday 10:33,957964
971747,975154,230917,Monday 06:37,831217
935993,374735,111078,Friday 16:59,383942
212849,890489,278937,Monday 13:26,231965
444870,927062,750426,Sunday 00:14,357176
934759,962117,767986,Sunday 18:38,812939
240674,127499,281143,Tuesday 09:59,836393
540263,721105,715093,Friday 06:14,212225
971774,203181,384953,Sunday 10:34,682406
797237,973552,941225,Sunday 19:06,432357
510082,721521,893476,Tuesday 19:40,575561
715259,546733,283724,Saturday 05:50,816491
577695,359521,212481,Thursday 16:43,953279
583477,104919,524866,Wednesday 01:22,990826
160723,136664,230917,Tuesday 03:11,398201
101581,479511,389772,Monday 21:31,983729
147234,148732,860381,Wednesday 08:43,465057
418831,317121,393802,Monday 01:09,586449
984625,349723,432181,Wednesday 05:23,210727
183042,550543,125287,Sunday 13:02,722444
684587,154303,258733,Monday 08:41,269444
426804,346367,860381,Sunday 21:40,693138
777818,928443,212481,Thursday 17:17,606797
179311,231416,551240,Wednesday 08:37,619412
414133,151809,278937,Friday 09:15,376137
451271,107027,588859,Sunday 13:52,981844
385980,699661,582120,Monday 08:56,466708
864515,910068,943249,Tuesday 21:34,138376
671041,221596,369531,Tuesday 02:07,150399
519681,243122,111078,Wednesday 04:59,118203
379782,231416,742744,Tuesday 22:00,648313
329256,352364,714840,Saturday 13:23,552443
769385,142315,389772,Friday 22:10,743069
943340,292734,561720,Monday 12:38,175228
593721,939389,278937,Monday 09:34,519189
219738,973863,524866,Friday 09:12,122019
289863,783875,621128,Friday 12:40,583002
356055,148362,212481,Sunday 23:20,486491
826600,421039,979141,Tuesday 20:43,436917
581622,193588,389772,Friday 07:06,999830
377179,613187,748902,Friday 07:42,252572
673002,611395,989773,Wednesday 16:47,696214
807162,589605,281143,Thursday 14:54,721313
233570,887724,997344,Wednesday 21:42,302593
346360,745409,943249,Tuesday 04:08,328083
155211,938762,475219,Saturday 21:57,586351
544101,104309,588859,Thursday 21:13,627488
491746,562672,280528,Wednesday 02:45,569342
225153,668774,820241,Monday 22:07,263503
342545,420451,560632,Thursday 19:16,682295
116715,685094,111078,Friday 08:25,399470
397278,501780,714840,Monday 02:40,125171
665877,671855,270544,Wednesday 14:29,526932
336836,453883,289490,Wednesday 05:16,680589
990962,725000,409003,Friday 08:01,691757
117128,548212,607040,Wednesday 12:29,791051
225620,577500,943249,Monday 08:11,938742
119640,971396,475219,Saturday 22:07,412215
611379,104098,281143,Sunday 08:20,376753
528087,939389,561720,Friday 00:50,386618
913600,931726,414424,Monday 20:23,753095
772225,285029,469104,Wednesday 02:29,335902
437350,232884,896167,Wednesday 09:45,771070
239405,193885,258733,Wednesday 09:49,801455
469019,272217,976925,Wednesday 18:27,148451
769760,769991,171631,Tuesday 18:00,319334
617038,219472,559303,Friday 11:05,365861
137913,125338,943249,Sunday 05:46,171087
911829,886090,893476,Monday 16:46,968960
572546,951590,989773,Friday 11:14,612964
441994,976871,508776,Wednesday 20:21,335671
823765,823962,432181,Thursday 18:29,246135
720745,374735,997344,Thursday 00:51,658151
993867,636705,896167,Saturday 13:47,827380
165601,495768,559303,Wednesday 02:50,576454
473047,162115,976925,Saturday 11:38,131964
855033,165254,281143,Saturday 14:36,443433
631380,586181,748902,Saturday 02:33,275177
673824,273393,357573,Friday 10:50,729162
565891,597307,943249,Sunday 11:22,486152
926958,440188,236323,Sunday 08:33,587343
250056,649146,941225,Wednesday 02:33,152126
152307,434310,682827,Monday 14:13,876348
297210,723638,365422,Friday 06:07,430646
873724,330761,212481,Monday 01:50,604201
275506,540274,588859,Friday 20:15,787747
494864,870777,941225,Thursday 17:08,624789
485841,225883,383379,Monday 19:32,521669
147418,221237,559303,Friday 20:00,674526
883397,834567,943249,Tuesday 00:29,118235
921275,521216,212481,Tuesday 05:50,347190
288758,400621,682827,Tuesday 10:48,860416
583228,544568,714840,Tuesday 15:14,689099
737979,269622,111898,Friday 00:20,476393
855506,838969,235089,Tuesday 06:39,407932
855288,667726,745646,Thursday 21:29,819036
419647,137911,523867,Thursday 08:09,430638
211946,541828,130613,Saturday 22:33,700962
746676,973863,745646,Friday 09:16,597393
714045,174582,976925,Saturday 22:33,397311
771587,497472,325155,Saturday 01:36,654461
772520,307704,941225,Friday 09:39,691932
341084,793799,582120,Saturday 15:59,126744
967902,684065,742744,Saturday 15:58,516205
284881,187758,212481,Wednesday 05:46,868260
781280,891411,715093,Tuesday 20:59,467531
266976,109136,432181,Saturday 00:25,474239
868816,934816,979141,Friday 23:32,333400
442010,524210,171631,Friday 19:11,849850
670793,461748,569297,Saturday 20:57,914177
834216,741440,976925,Wednesday 16:23,798517
755348,585753,903310,Sunday 04:23,910371
241079,731055,125287,Thursday 07:32,786529
973580,144810,365422,Sunday 14:02,507972
714333,102428,369859,Sunday 19:51,319426
185690,427337,383379,Wednesday 10:46,220671
391813,519137,943249,Friday 16:59,889337
823111,918580,569297,Sunday 06:31,309835
998032,346387,171631,Monday 23:55,974417
338393,704057,469104,Thursday 17:33,484508
762505,894785,242756,Sunday 04:01,556698
296412,890489,767986,Thursday 08:32,253671
364813,188636,621128,Wednesday 18:50,925637
747808,823231,559303,Thursday 20:15,964566
601945,224784,859328,Tuesday 01:53,215033
305581,276282,111898,Saturday 07:56,633218
278159,457065,621128,Tuesday 05:01,147848
133040,762147,258733,Sunday 22:45,918892
765634,955165,409003,Sunday 19:02,295105
849946,667100,230917,Monday 07:47,263828
331350,801878,441947,Wednesday 06:31,698449
368453,915388,997344,Tuesday 20:23,638813
140878,352025,524866,Saturday 12:47,613782
544903,585753,226654,Wednesday 21:34,911160
329366,434582,560632,Sunday 06:48,514876
499508,865997,682827,Wednesday 17:34,806785
826213,731726,230917,Tuesday 07:24,788557
695837,219146,886424,Tuesday 18:25,865110
218425,400504,582120,Monday 22:58,451256
235356,797068,171631,Sunday 14:21,602975
524099,695835,236323,Wednesday 03:30,406521
692061,434310,270544,Thursday 22:11,590181
379984,876898,551240,Saturday 04:26,264486
266851,888400,369531,Monday 01:08,142906
361614,389214,607040,Thursday 14:09,100033
964417,755083,475219,Thursday 11:21,544473
423366,347683,588859,Saturday 13:39,461271
636425,388786,523867,Thursday 01:26,222610
438458,687780,361385,Saturday 07:53,329038
760450,389362,325155,Thursday 23:01,666571
173548,353109,230917,Thursday 16:58,670533
516820,572536,414424,Friday 11:18,108700
893834,741952,582120,Tuesday 17:52,350502
985060,118902,510204,Thursday 00:24,892402
462820,996824,682827,Sunday 03:41,655728
346505,724779,886424,Saturday 19:21,675159
632372,437036,383379,Friday 11:25,248053
189946,252362,524866,Tuesday 03:59,871850
151988,745708,409003,Sunday 23:01,663894
771843,309440,588859,Thursday 10:13,323438
782184,954544,715093,Monday 13:27,361828
558765,785503,238557,Sunday 11:49,311192
713247,733205,656078,Friday 23:48,645784
311179,422872,409003,Saturday 10:41,777213
813510,472937,409003,Saturday 10:33,129287
958311,284485,278937,Wednesday 07:38,558718
221079,604258,469104,Sunday 19:03,802345
190489,630288,389772,Wednesday 17:07,289460
474182,694244,235089,Tuesday 05:01,814157
860060,788115,569297,Saturday 01:51,339474
722262,712984,389772,Monday 17:46,641140
146741,220455,414424,Saturday 08:36,433403
147128,387702,893476,Saturday 14:54,637761
720513,559197,230917,Monday 20:13,781008
582427,789130,997344,Sunday 17:53,672064
443467,633511,369859,Wednesday 18:36,600560
149083,383076,559303,Thursday 18:54,938761
921297,256109,389772,Tuesday 02:08,911720
291968,776837,621128,Monday 06:33,775399
234828,392372,656078,Friday 06:45,704683
416133,596820,682827,Saturday 22:28,347521
151780,996031,369859,Wednesday 16:43,207730
715467,905890,979141,Monday 19:36,303818
276704,550543,997344,Sunday 15:31,231404
607047,235203,226654,Thursday 17:11,614418
106770,240005,859328,Sunday 20:58,174078
307323,349573,125054,Sunday 11:49,317357
995846,948659,325155,Saturday 15:49,971344
938901,754053,903310,Friday 06:04,704153
274192,354422,510204,Wednesday 17:46,573255
597640,880416,508776,Thursday 22:14,446130
623345,426740,469104,Tuesday 10:18,576936
196681,374735,886424,Tuesday 06:03,959731
212452,751087,111898,Sunday 06:12,253302
534416,886109,893476,Tuesday 04:55,943070
870613,599227,235089,Saturday 21:46,841695
475373,125226,280528,Thursday 22:59,286422
972843,796947,976925,Thursday 05:51,631434
289285,921010,235089,Thursday 09:30,906530
469823,125226,943249,Tuesday 22:37,334515
555456,663986,621128,Friday 00:40,167319
531826,604258,130613,Sunday 04:45,526414
513039,882195,473516,Saturday 14:31,847887
148464,984462,384953,Wednesday 22:17,713774
790608,224222,745646,Tuesday 11:30,349582
846691,104098,508776,Friday 04:53,278469
335665,973552,441947,Monday 10:35,504455
742279,135844,289490,Tuesday 15:26,399509
587179,721105,745646,Saturday 19:56,847251
673361,794403,111078,Monday 21:39,465599
942822,578158,469104,Saturday 17:32,339847
783638,286290,588859,Saturday 00:11,131563
668539,587432,289490,Wednesday 17:22,432477
911016,185377,236323,Thursday 03:12,645746
318584,493385,941225,Monday 01:25,241624
393593,694845,941225,Monday 05:30,229196
854470,474840,384953,Monday 02:48,133012
272667,548217,820241,Thursday 23:28,127662
668265,393132,749696,Sunday 23:17,714217
702182,313494,682827,Wednesday 22:29,292725
916919,599450,281143,Friday 06:10,654321
524402,828800,258733,Thursday 05:58,870513
773230,917735,130613,Thursday 20:39,821313
331643,431222,621128,Wednesday 07:41,184975
516467,892341,473516,Friday 19:40,932759
625729,748878,767986,Friday 19:28,605187
845310,915217,226654,Tuesday 22:40,657909
784794,617148,125054,Thursday 00:43,391356
521036,421220,508776,Sunday 02:17,236399
930066,668257,230917,Saturday 07:52,884154
347762,250053,859328,Sunday 16:25,541748
746122,695213,750426,Tuesday 04:49,234966
636821,425430,369531,Saturday 23:41,880705
948061,453883,226654,Sunday 20:31,278826
665562,868533,665844,Monday 06:24,736271
519557,893126,582120,Thursday 08:18,787078
774337,665402,226654,Sunday 12:24,814575
151650,855496,748902,Wednesday 20:05,793954
974782,571139,270544,Friday 02:46,533578
848345,986168,941225,Saturday 10:09,795577
127431,819719,281143,Tuesday 11:37,240706
313129,894268,289490,Friday 11:09,757264
471665,593808,125054,Sunday 03:39,787901
522023,286290,893476,Sunday 11:13,839349
550422,354695,893476,Friday 17:32,352227
301855,387702,748902,Monday 20:00,501935
854222,598092,569297,Wednesday 13:04,846595
821544,302530,886424,Friday 19:25,867710
381960,292465,859328,Friday 12:54,846881
154434,720156,989773,Friday 16:30,108068
867820,338719,469104,Thursday 12:48,188546
373979,260566,238557,Saturday 01:00,145726
284936,714414,361385,Thursday 12:06,811909
218777,128955,283724,Saturday 21:39,554255
825234,540979,280528,Friday 11:12,907661
375506,470145,665844,Saturday 00:04,554109
556853,170274,742744,Saturday 06:50,192166
954062,590173,979141,Sunday 08:42,838032
452865,355568,656078,Tuesday 18:01,780164
725332,790756,714840,Monday 10:55,397143
579795,815806,588859,Monday 08:31,714529
294812,250053,111078,Monday 14:40,998666
835348,284485,111898,Wednesday 05:47,811623
781168,452623,976925,Saturday 12:03,884960
434730,894268,393802,Thursday 15:46,432304
844308,597918,665844,Monday 22:28,366811
133805,149165,560632,Sunday 04:38,897930
529730,716932,258733,Thursday 19:53,377999
378660,199207,125054,Tuesday 13:47,412619
470033,413946,230917,Saturday 04:17,802952
188845,601027,820241,Wednesday 04:24,646227
465642,932280,441947,Saturday 04:13,880278
764175,524357,569297,Tuesday 20:56,915165
991700,642527,111078,Friday 12:30,395707
865431,975684,230917,Wednesday 03:20,811628
267882,601027,283724,Sunday 20:29,877491
707813,597307,750426,Saturday 19:29,384372
177103,684367,886424,Thursday 21:05,389522
884213,968803,361385,Wednesday 02:07,565615
398100,295619,976925,Monday 23:18,312518
393454,577500,357573,Tuesday 10:44,696337
456088,206998,226654,Wednesday 00:42,551859
984676,205559,582120,Saturday 02:19,846988
555433,797068,665844,Sunday 15:00,410927
596122,422872,473516,Friday 22:14,698490
886703,965475,130613,Thursday 20:52,370407
751661,912058,111898,Sunday 06:41,981709
905392,749338,943249,Friday 10:10,519760
654353,519809,369859,Friday 09:31,256676
